Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No
31/01/2023,0.003007198,0.002811186,0.025811923,0.032619017,0.041134061,0.035732568,0.022604216,0.020722251,0.018253848,0.021031829,0.040054401,0.040068178,0.032895329,0.030842128,0.257534325,0.022217378,0.032036753,0.041777237,0.071204805,0.074927024,0.078839593,0.103524912,0.08861713,0.072883281,0.060626575,-0.033156909,0.05726441,0.095816529,0.073361026,0.09729918,0.032828967,0.040057924,0.041777237,0.022604216,0.025811923,0.079197697,0.069469915,0.046861021,0.040707421,0.065527186,0.062908077,0.062833918,0.106673018,-0.004899768,0.039838472,0.056861555,0.066875134,-0.008545157,-0.005638388
28/02/2023,0.002879638,0.0026573,-0.032591824,-0.047826912,-0.024879823,0.010346708,-0.020281302,-0.023384542,-0.016139562,-0.019319205,-0.015578925,-0.031809561,-0.023697829,-0.024311871,-0.068046125,-0.014446735,0.001092438,-0.018929634,-0.002184648,-0.044942977,-0.046852963,-0.020540397,-0.005247786,-0.028425978,-0.027704925,-0.053343443,-0.03612536,-0.05230041,-0.023565315,-0.014485311,-0.033244101,-0.032091879,-0.018929634,-0.020281302,-0.032591824,0.012685258,-0.049966755,0.007292464,0.019423144,-0.046469961,0.00975803,-0.024398955,-0.00372234,-0.046989918,-0.03240093,-0.030353227,-0.029148697,-0.008250907,0.011427713
31/03/2023,0.003344185,0.003353387,0.028445075,0.060976015,0.008977417,-0.007910823,0.025998452,0.023312498,0.024745557,0.032116313,0.00873289,0.02784262,0.019917449,0.014377741,-0.097956183,0.009986665,-0.004102434,0.009211318,-0.007878748,0.020117405,0.015929837,0.001915142,0.022646058,0.022227507,0.005975375,0.003539478,0.039434915,0.017776268,0.024504954,-0.056929974,0.031621534,0.027755502,0.009211318,0.025998452,0.028445075,0.011398807,0.029079343,0.017587888,-0.026972243,0.022033301,-0.051976346,0.03671423,0.095391915,-0.002059294,0.029977579,0.025985118,0.023636611,-0.011217676,0.007647077
28/04/2023,0.003136689,0.002886051,-0.016647525,-0.041077998,0.002009803,0.003477079,0.004965831,-0.000364251,0.00197854,-0.007981803,0.006671161,0.007656148,0.007802324,0.004030974,-0.155861447,0.006996327,0.004936697,0.006374843,0.050690829,-0.008464964,-0.01128451,-0.034056485,0.040155199,0.011529325,-0.005728477,0.05579874,0.004354273,0.040815811,0.009526359,0.082033326,0.00441268,0.011819076,0.006374843,0.004965831,-0.016647525,0.022518386,-0.015708795,0.026855878,0.036012659,-0.006782731,0.037335102,0.015608453,0.005189911,-0.007514616,0.005658093,0.008682667,0.010461829,0.002321355,0.012097463
31/05/2023,0.003865784,0.003526892,-0.034181595,-0.059226883,-0.024227409,0.003797073,-0.010044218,0.00450156,-0.007249026,-0.017571164,-0.009435185,-0.014482248,-0.009179061,-0.008503016,0.060953941,0.001699143,0.008909962,-0.011514582,-0.060322059,-0.025761625,-0.032683821,-0.053121806,-0.057109835,-0.018084941,-0.021782589,0.031590952,0.005179374,0.013160121,0.001495483,-0.067974297,-0.019547658,-0.018947976,-0.011514582,-0.010044218,-0.034181595,-0.020713411,-0.014879514,0.045233221,-0.052482033,-0.009615285,-0.037720495,0.004346661,0.077348473,-0.05636311,-0.019291682,-0.018670028,-0.018304348,0.00331801,0.006739299
30/06/2023,0.003690037,0.00283879,-0.004222196,0.032062851,-0.011026085,-0.0003668,-0.005555102,-0.00283632,-0.004142488,0.004265778,0.017201315,0.004114667,0.000308262,0.02042658,0.277486076,-0.004411237,0.00450363,0.025518173,0.03575897,0.022685891,0.018896122,-0.003581865,0.048132236,0.049957125,0.022181298,0.054762091,0.038983264,0.109762976,0.06843534,-0.048365588,-7.84469E-05,0.008072115,0.025518173,-0.005555102,-0.004222196,0.02821574,0.029977673,0.077059645,0.012471926,0.035410424,-0.012495042,0.066075271,0.065480043,0.040393172,0.008677778,0.029942896,0.042451789,0.003672327,0.001256588
31/07/2023,0.004147564,0.004248186,0.00787506,-0.004777839,0.023759256,0.022100148,-0.002705112,-0.001497046,-0.005328403,0.000412423,0.014271081,0.003449171,0.006137397,0.018155549,0.028867229,0.010501559,0.01262685,0.019569394,0.040154259,0.044634073,0.04761393,0.033855664,0.033200637,0.038232049,0.04066371,0.043169968,0.032153362,0.042501357,0.03614199,0.078339742,0.006924936,0.009512523,0.019569394,-0.002705112,0.00787506,0.013137033,0.054420673,0.012704583,0.022098633,0.053717154,0.047878974,0.032124956,0.038397034,0.062563618,0.01240368,0.025709203,0.033535982,0.011255445,-0.004320279
31/08/2023,0.004362588,0.0044675,-0.004457823,-0.013371694,-0.001768802,0.003009079,-0.004346974,0.003325427,-0.00367087,-0.00861519,0.000540171,-0.007768774,-0.004017204,-0.015718258,0.004739707,0.001567701,0.003171557,-0.005087542,-0.041139081,-0.049568428,-0.056656467,-0.072647414,-0.043697634,-0.031817189,-0.045052048,-0.003817545,-0.019435215,-0.064892368,-0.0212712,-0.042914966,-0.013680037,-0.010058335,-0.005087542,-0.004346974,-0.004457823,-0.021604146,-0.05139773,-0.00010553,-0.025309685,-0.046505647,-0.024999649,-0.015921529,-0.01501563,-0.007661992,-0.016854038,-0.024562328,-0.029096616,0.005436822,0.003368855
29/09/2023,0.004151016,0.004724589,-0.009930437,-0.03494892,0.000350111,0.011368961,-0.019652692,-0.026661686,-0.020127588,-0.025277957,-0.010004202,-0.026694699,-0.018477276,-0.031528627,-0.153317848,-0.008589198,0.002933843,-0.015890201,-0.019126931,-0.016079863,-0.015190966,-0.016592022,-0.045565383,-0.03506988,-0.009144945,0.026177805,-0.019726374,-0.034769778,-0.048044764,-0.065068508,-0.029212936,-0.026655631,-0.015890201,-0.019652692,-0.009930437,-0.025045424,-0.019483584,0.004824586,0.029498607,-0.017543936,-0.011250954,-0.047677911,-0.05023705,-0.006943181,-0.030237901,-0.032727103,-0.034191339,-0.004889529,0.004956375
31/10/2023,0.004555874,0.004734802,-0.003404539,-0.014558332,-0.002222828,0.002216059,-0.010436955,0.004154397,-0.008951428,-0.00705324,-0.012156231,-0.01872587,-0.010639421,-0.016095895,-0.018940593,0.004024638,-0.003027974,-0.009472898,-0.047572398,-0.038011871,-0.036634792,-0.024523426,-0.038454145,-0.035314409,-0.030043078,-0.028274334,-0.043731968,-0.053896605,-0.030203031,-0.044446419,-0.011952855,-0.012470328,-0.009472898,-0.010436955,-0.003404539,-0.033297158,-0.03638574,-0.030819478,-0.036037226,-0.035829746,-0.067512518,-0.021026538,-0.02036163,0.002656013,-0.016041127,-0.025969787,-0.031810176,-0.004550012,5.30315E-05
30/11/2023,0.004244004,0.004373578,0.029284446,0.037948341,0.035936337,0.036697283,0.031446311,0.029917562,0.031271654,0.029034322,0.044218879,0.05978172,0.044838759,0.062759766,0.360084699,0.023008313,0.030209518,0.05358599,0.075954315,0.061714066,0.057266852,0.035965009,0.099175125,0.082304486,0.062327417,0.073313859,0.080311486,0.144631463,0.094029652,0.175336086,0.050426015,0.057158886,0.05358599,0.031446311,0.029284446,0.069013806,0.05111526,0.059739864,0.022648788,0.061965752,0.072209266,0.091325406,0.108189349,-0.022526392,0.056004747,0.069553097,0.077522715,-0.006769718,-0.002401442
29/12/2023,0.004097718,0.004225986,0.053961824,0.070665765,0.04937359,0.02795545,0.029657433,0.036588226,0.02954169,0.03463346,0.035958672,0.043354399,0.036026379,0.049506673,0.089490447,0.027298879,0.028454225,0.040252267,0.053676805,0.0311679,0.02773163,-0.015254101,0.053563194,0.045718051,0.027310558,0.086023465,0.045257852,0.054648367,0.055190591,0.108955619,0.041561403,0.042532781,0.040252267,0.029657433,0.053961824,0.032218893,0.029586081,-0.004541205,0.038015186,0.031790287,0.084875183,0.045430614,0.055572167,-0.026896545,0.042288817,0.044055392,0.045094554,-0.008480152,0.004214539
31/01/2024,0.004658584,0.004728227,-0.022047189,-0.049564356,-0.010800785,0.016372544,-0.000760392,-0.005179878,-0.00540214,-0.011219903,0.002669187,-0.001701048,0.000739078,-0.012996191,-0.005644702,0.001365353,0.010190274,-0.001888741,-0.015390152,-0.047333299,-0.067699514,-0.145670214,-0.006544341,-0.012482612,-0.058517439,0.044823214,0.035096794,-0.032761617,0.008456197,-0.035045606,-0.013798325,-0.005780791,-0.001888741,-0.000760392,-0.022047189,0.020682071,-0.043541505,0.084741934,-0.012315689,-0.034767375,-0.019038739,0.016804264,0.018897314,0.00397866,-0.013568075,-0.013008897,-0.012679969,-0.000800228,-0.005754601
29/02/2024,0.004095058,0.004128678,-0.011522692,0.002813011,-0.005587594,0.007024187,-0.011238662,-0.01165027,-0.009196485,-0.006178559,0.004662515,-0.015032217,-0.011207223,0.005242584,0.110243107,-0.008825253,0.003674787,0.007942591,-0.005986172,0.050003651,0.056998202,0.097301351,0.012962277,0.043419487,0.049935062,0.024229283,0.024411661,-0.00494938,0.051098419,-0.069407156,-0.012567358,-0.013353478,0.007942591,-0.011238662,-0.011522692,0.028458581,0.058570263,0.054669604,0.006999806,0.05113711,-0.011624615,0.053395609,0.054080069,-0.014709641,-0.00276966,0.021024749,0.03502146,-0.005231041,0.005886782
29/03/2024,0.003951642,0.004064122,0.016954566,0.025734249,0.018194111,0.004273409,0.005511101,0.010221842,0.006701551,0.011537666,0.012464511,0.012929047,0.011499189,0.020746764,0.131096218,0.012217288,0.004147293,0.015123061,0.046391265,0.017454967,0.014010988,0.012265393,0.035170004,0.026665085,0.009631375,-0.007445102,0.030595618,0.020096485,0.033048786,0.08200596,0.005505343,0.011640557,0.015123061,0.005511101,0.016954566,0.045322096,0.032184372,0.043103369,0.04616034,0.030612874,0.054723319,0.032174594,0.012302928,0.033081402,0.009208298,0.018201188,0.023491124,0.001763322,0.005859892
30/04/2024,0.004660664,0.004695299,-0.029296538,-0.038203545,-0.020020855,-0.00056033,-0.019492758,-0.013806487,-0.019371564,-0.018618944,-0.009036957,-0.025447732,-0.018149541,-0.021789,0.084306732,-0.008472072,-0.000671496,-0.008403694,0.016276391,0.002784229,0.017590964,0.009176731,-0.018729452,-0.024548536,0.011126623,0.046352797,-0.052615407,-0.038403939,-0.0425528,-0.038485005,-0.025236723,-0.022783607,-0.008403694,-0.019492758,-0.029296538,-0.01547868,0.0212409,-0.010700822,0.0279344,0.014234173,-0.005550654,-0.040844555,-0.044300433,0.026910136,-0.025116291,-0.024823811,-0.024651764,0.00547275,0.003322559
31/05/2024,0.004378475,0.004374639,0.008039567,0.014522117,0.010010414,0.007843151,0.013533339,-0.001546759,0.003932248,0.012015013,0.013101683,0.018731752,0.013461894,0.017926859,-0.021693207,0.002665549,0.010144748,0.014877542,0.043703297,0.009647665,0.010422894,-0.012820748,0.050947632,0.032700014,0.001043322,0.012407148,0.006573605,-0.007154109,0.046633715,0.081318005,0.013105568,0.018596419,0.014877542,0.013533339,0.008039567,0.036437834,0.014634382,0.012118669,0.018768386,0.005059465,0.056574132,0.049584671,0.063904175,0.01755568,0.016534596,0.024862236,0.029760847,0.00813715,0.003364001
28/06/2024,0.003956341,0.004140349,0.012524823,0.001482625,0.007958278,0.009029674,0.009273307,0.002566794,0.006890871,0.003493979,0.009352477,0.006359882,0.00673739,0.005313736,-0.008916685,0.006622903,0.004417206,0.003993579,-0.021706012,0.004045544,0.006980209,-0.060766895,-0.029281358,0.009869391,0.001926353,0.067403657,-0.007861054,-0.0607568,0.026905489,-0.029373193,0.001435252,0.003017858,0.003993579,0.009273307,0.012524823,-0.01454738,0.042214058,0.016519047,-0.010430536,0.043228216,-0.030497023,0.035882096,0.062659054,-0.015380162,0.002911227,0.006495736,0.00860427,0.003944849,0.001112596
31/07/2024,0.004651377,0.004844266,0.017540523,0.020386802,0.019688077,0.014558779,0.020147869,0.022710477,0.017889587,0.018883857,0.019336708,0.023835953,0.021379124,0.020173129,-0.03553469,0.017155879,0.012998818,0.01958505,0.0490816,0.016575336,0.00486564,0.003434103,0.021880814,0.019039821,0.014447452,0.047663612,0.064470696,0.000206147,0.019831828,0.050651559,0.027614066,0.024275076,0.01958505,0.020147869,0.017540523,0.005600552,0.00150827,-0.010410575,0.025487472,0.006742311,0.070269183,0.012172378,-0.015926258,-0.040360871,0.026113573,0.022469519,0.020325958,0.011148564,-0.00179011
30/08/2024,0.004106229,0.004433068,0.005139907,-0.002151344,0.002787286,0.011383944,0.012006345,0.003982829,0.009951196,0.002956197,0.015806489,0.015726241,0.011210041,0.024478825,0.071820993,0.002960391,0.012600871,0.02174037,0.029255008,0.010672868,0.01130196,-0.023600736,0.038152136,0.020995021,0.005741844,0.001632205,0.008320189,0.023421998,0.021687353,0.024587985,0.023659834,0.01920354,0.02174037,0.012006345,0.005139907,0.013727312,0.004912707,-0.027326743,0.009847879,0.004357583,-0.00928338,0.0242567,0.01179578,0.000487153,0.023193492,0.022060946,0.021394743,0.009928413,0.003190615
30/09/2024,0.004153477,0.004286078,0.000720556,-0.002941274,0.003208644,0.014803175,0.011388456,0.012873998,0.009757267,0.009913205,0.016866745,0.017729149,0.015165617,0.019049661,0.066701487,0.012319273,0.010471546,0.019541108,0.008511914,0.085691419,0.106980982,0.233713848,0.008853919,0.035908025,0.091667046,0.015578147,0.002895676,0.001802932,0.019978142,0.050628775,0.017018683,0.018340866,0.019541108,0.011388456,0.000720556,-0.003459431,0.074505951,-0.021905069,-0.017686446,0.055988836,-0.000950954,0.021357104,0.025669126,0.048615419,0.020324318,0.028352288,0.033074624,-0.001161891,-0.000312833
31/10/2024,0.004145408,0.004244717,-0.024945804,-0.020616244,-0.014987456,0.005903567,-0.021201971,-0.009809071,-0.017021788,-0.015961278,-0.005003619,-0.024271703,-0.016248422,-0.018725652,0.130916946,-0.003069862,0.005106772,-0.006305113,-0.058223844,-0.036519926,-0.034513662,-0.001158117,-0.052065413,-0.023256431,-0.019563328,-0.069567895,-0.045166566,-0.059302625,-0.007917567,-0.112997079,-0.03351935,-0.026692628,-0.006305113,-0.021201971,-0.024945804,-0.032250544,-0.031118452,0.023429401,-0.01393825,-0.027477958,-0.034598853,-0.009068583,-0.008158916,-0.018531931,-0.031723339,-0.027361598,-0.024795869,0.002662618,0.005960586
29/11/2024,0.003756295,0.003924316,0.016091251,0.002926756,0.0175038,0.003945279,0.007538094,0.02308289,0.009666098,0.007067779,0.010153876,0.013378618,0.01298535,0.01386543,0.085889089,0.015624294,0.007537885,0.008209122,0.012677755,-0.012110572,-0.016516371,-0.001475938,-0.026014313,0.027728805,-0.022130252,-0.006315017,0.00714172,-0.050930024,0.066580082,-0.026386543,0.003408987,0.006041064,0.008209122,0.007538094,0.016091251,-0.00091417,-0.025492329,-0.007529541,0.025537585,-0.027314115,0.020159803,0.058701142,0.053137553,0.004067121,0.007664955,0.018000878,0.024080832,-0.001024552,0.000925823
31/12/2024,0.004081208,0.004175931,-0.022158489,-0.043012686,-0.006298461,0.007654452,-0.014021198,-0.014764613,-0.013161252,-0.0210429,-0.004124184,-0.019353064,-0.01257198,-0.016249301,0.049000393,-0.003762011,0.007261435,-0.005521457,-0.026381087,-0.009862558,-0.01093925,-0.031645936,-0.023027636,-0.022435308,-0.017942548,-0.028697867,-0.005226735,-0.042177859,-0.03181005,-0.07536049,-0.021453375,-0.019687259,-0.005521457,-0.014021198,-0.022158489,-0.002736163,0.013359818,0.043039803,-0.013069354,0.012325994,-0.015590365,-0.023838207,0.004576691,0.010193083,-0.021625213,-0.022042534,-0.022288018,-0.000512801,0.00304869
31/01/2025,0.003929583,0.004249711,0.007979765,0.013139487,0.0114752,0.012144947,0.005242543,-0.000951127,0.001803228,0.010798097,0.013193784,0.005524923,0.005855491,0.013318463,0.029303095,0.004425383,0.004658258,0.013729396,0.044783902,-0.005277743,-0.009993708,-0.019283152,0.064550412,0.025476929,-0.014842889,-0.050882518,0.014833936,0.073474738,0.032189472,0.012578926,0.005691062,0.006258622,0.013729396,0.005242543,0.007979765,0.071451287,0.008697623,0.00072539,0.060474497,0.016184183,0.031744731,0.0278474,0.022513597,0.039538272,0.009153589,0.017562582,0.022509049,0.004564763,-0.001099209
28/02/2025,0.003434454,0.003562366,0.00764306,-0.005691358,0.004350989,0.012562722,0.020052979,0.006976875,0.01177408,0.01144076,0.008094252,0.020386052,0.015303752,0.016262067,-0.032788225,0.005963123,0.012271899,0.007898162,0.026735565,0.001518192,0.00403809,0.042291123,0.031113904,-0.006241188,-0.01701101,-0.104394044,-0.008978861,-0.00781903,-0.018948268,-0.001302511,0.014299939,0.016351001,0.007898162,0.020052979,0.00764306,0.03368234,0.013566345,-0.039993363,0.021746123,0.007543575,-0.029908427,-0.013048118,-0.026892733,0.007789111,0.010705242,0.001975263,-0.003160019,0.002579952,0.004453373
31/03/2025,0.003739946,0.003900171,-0.01011476,-0.021519578,-0.011523873,-0.005505663,0.00217694,-0.017659794,-0.006064026,-0.003721068,-0.008701358,-0.002881824,-0.004372387,-0.007871932,-0.001378056,-0.010403111,-0.011362089,-0.003176894,0.001966736,0.008864428,0.008747318,-0.000558563,0.000681319,-0.027505618,0.01469862,0.102600483,0.009163885,0.051401213,-0.05738504,0.042502408,0.006160902,0.005518886,-0.003176894,0.00217694,-0.01011476,-0.039623105,-0.001391427,-0.004577994,-0.017617197,0.003363683,-0.036057242,-0.056344275,-0.076127943,0.039290193,0.000269261,-0.01403901,-0.02245564,0.013383476,0.003492493
30/04/2025,0.003601366,0.003960091,0.016871214,0.00076246,0.012698619,0.005551094,0.005281671,0.01915753,0.00980911,0.002119688,-0.002367957,-0.000326981,0.002649592,0.000426351,0.048717963,0.009941395,0.000865868,0.008525756,0.03465787,0.012652917,0.001976102,-0.032631327,0.049338237,0.00932377,0.007170842,0.037955012,0.058318067,0.05759109,-0.002408993,0.080017881,0.029387423,0.018974744,0.008525756,0.005281671,0.016871214,-0.004002257,-0.008731359,0.003765183,-0.007998761,-0.001835546,0.036080293,-0.006780933,0.015530584,-0.048087915,0.025876284,0.017349231,0.012333318,-0.026003164,0.012448619
30/05/2025,0.003473116,0.003398601,-0.012166953,-0.020387992,-0.001677454,0.008426173,-0.009151402,0.001093815,-0.00823674,-0.006645292,0.015975768,-0.000112612,0.001565114,0.008594581,0.018640817,0.005445146,0.014545469,0.016490606,0.052747258,0.047363873,0.050302821,0.034078255,0.049628364,0.054559617,0.0429073,0.036782746,0.035414198,0.022387378,0.064767942,0.045140114,-0.003552086,0.001771386,0.016490606,-0.009151402,-0.012166953,0.049222193,0.04076066,0.052629185,0.03435829,0.031686122,0.077264984,0.062944706,0.091348559,-0.005764785,0.006617462,0.031314936,0.045842862,0.007316638,0.001722391
30/06/2025,0.003527399,0.00378579,0.014769886,0.028269118,0.018490131,0.009864943,0.011826263,-0.002083374,0.007549261,0.012653111,0.018672166,0.01868698,0.013081518,0.022479229,0.010871476,0.002632862,0.00197671,0.023146014,0.021266845,0.045681874,0.05209132,0.047071611,0.025065824,0.044279288,0.043281802,0.033727204,0.019379545,0.035426265,0.050683334,0.03047613,0.018949521,0.023092922,0.023146014,0.011826263,0.014769886,-0.008272916,0.053264668,0.01834808,-0.002005072,0.050060524,0.027624853,0.050852645,0.06344164,0.024087972,0.02338223,0.034147381,0.040479823,0.015208882,0.003229349
31/07/2025,0.003515,0.003704694,-0.002986623,-0.004448692,0.003105858,0.017431595,-0.002994034,-0.00231845,-0.004771547,-0.001284209,0.006305472,0.000651638,0.002492158,0.009962167,-0.012326834,0.00528269,0.011411686,0.003789897,0.003184236,0.021429835,0.029144253,0.047550371,-0.014815079,0.014474522,0.013546073,-0.049589538,-0.011553189,-0.083846726,0.020917802,-0.076962707,-0.014895061,-0.006331378,0.003789897,-0.002994034,-0.002986623,-0.001652095,0.040386585,0.027300487,0.044409156,0.034420872,0.003647813,0.022442986,0.024095031,-0.004541139,-0.009755384,0.002726689,0.010069084,0.004876166,0.000648111
29/08/2025,0.003169099,0.003254606,-0.009553754,-0.026351993,-0.004982832,0.008021681,0.009374851,-0.004410806,0.002456304,0.000834072,0.012406064,0.010133122,0.006794773,0.014502366,-0.029699311,0.000216175,0.00261319,0.015320739,0.035100279,0.051699852,0.047233136,0.122106758,0.03163129,0.032706715,0.054010068,-0.023474865,0.07143986,0.062836322,0.024026278,-0.015026182,0.01453633,0.013929295,0.015320739,0.009374851,-0.009553754,0.012014556,0.016293515,0.04347825,0.015383769,0.01556384,-0.017859014,0.020271509,0.009236227,0.019263912,0.017716147,0.025438561,0.029981157,0.008150287,0.002792271
